Sentence #,Word,POS,Chunk,Tag
14593,sold,VBD,B-VP,O
14593,the,DT,B-NP,O
14593,(,(,O,O
14593,southern,JJ,B-NP,O
14593,African,JJ,I-NP,B-MISC
14593,),),I-NP,O
14593,mines,NNS,I-NP,O
14593,actually,RB,B-ADVP,O
14593,is,VBZ,B-VP,O
14593,not,RB,O,O
14593,bad,JJ,B-ADJP,O
14593,.,.,O,O
14594,"""","""",O,O
14594,It,PRP,B-NP,O
14594,does,VBZ,B-VP,O
14594,show,VB,I-VP,O
14594,how,WRB,B-ADVP,O
14594,easily,RB,I-ADVP,O
14594,we,PRP,B-NP,O
14594,should,MD,B-VP,O
14594,be,VB,I-VP,O
14594,able,JJ,B-ADJP,O
14594,to,TO,B-VP,O
14594,bounce,VB,I-VP,O
14594,back,RB,B-ADVP,O
14594,over,IN,I-ADVP,O
14594,10,CD,B-NP,O
14594,percent,NN,I-NP,O
14594,again,RB,B-ADVP,O
14594,",",",",O,O
14594,"""","""",O,O
14594,he,PRP,B-NP,O
14594,added,VBD,B-VP,O
14594,",",",",O,O
14594,saying,VBG,B-VP,O
14594,:,:,O,O
14594,"""","""",O,O
14594,We,PRP,B-NP,O
14594,continue,VBP,B-VP,O
14594,to,TO,I-VP,O
14594,feel,VB,I-VP,O
14594,very,RB,B-ADJP,O
14594,relaxed,VBN,I-ADJP,O
14594,about,IN,B-PP,O
14594,our,PRP$,B-NP,O
14594,general,JJ,I-NP,O
14594,view,NN,I-NP,O
14594,that,IN,B-SBAR,O
14594,we,PRP,B-NP,O
14594,would,MD,B-VP,O
14594,average,VB,I-VP,O
14594,10,CD,B-NP,O
14594,percent,NN,I-NP,O
14594,profit,NN,I-NP,O
14594,margins,NNS,I-NP,O
14594,over,IN,B-PP,O
14594,the,DT,B-NP,O
14594,cycle,NN,I-NP,O
14594,.,.,O,O
14594,"""","""",O,O
14595,"""","""",O,O
14595,We,PRP,B-NP,O
14595,'ve,VBP,B-VP,O
14595,always,RB,I-VP,O
14595,taken,VBN,I-VP,O
14595,the,DT,B-NP,O
14595,view,NN,I-NP,O
14595,that,IN,B-SBAR,O
14595,we,PRP,B-NP,O
14595,are,VBP,B-VP,O
14595,the,DT,B-NP,O
14595,sort,NN,I-NP,O
14595,of,IN,B-PP,O
14595,company,NN,B-NP,O
14595,that,WDT,B-NP,O
14595,'s,VBZ,B-VP,O
14595,quite,RB,B-ADJP,O
14595,capable,JJ,I-ADJP,O
14595,of,IN,B-PP,O
14595,working,VBG,B-VP,O
14595,in,IN,B-PP,O
14595,difficult,JJ,B-NP,O
14595,circumstances,NNS,I-NP,O
14595,--,:,O,O
14595,we,PRP,B-NP,O
14595,'re,VBP,B-VP,O
14595,rather,RB,B-ADVP,O
14595,used,VBD,B-VP,O
14595,to,TO,B-PP,O
14595,it,PRP,B-NP,O
14595,.,.,O,O
14596,And,CC,O,O
14596,we,PRP,B-NP,O
14596,feel,VBP,B-VP,O
14596,very,RB,B-ADJP,O
14596,confident,JJ,I-ADJP,O
14596,that,IN,B-SBAR,O
14596,we,PRP,B-NP,O
14596,'re,VBP,B-VP,O
14596,doing,VBG,I-VP,O
14596,all,PDT,B-NP,O
14596,the,DT,I-NP,O
14596,right,JJ,I-NP,O
14596,things,NNS,I-NP,O
14596,",",",",O,O
14596,"""","""",O,O
14596,Hope,NNP,B-NP,B-PER
14596,said,VBD,B-VP,O
14596,.,.,O,O
14597,"""","""",O,O
14597,When,WRB,B-ADVP,O
14597,the,DT,B-NP,O
14597,(,(,O,O
14597,profit,NN,B-NP,O
14597,),),O,O
14597,figures,VBZ,B-VP,O
14597,will,MD,B-VP,O
14597,bounce,VB,I-VP,O
14597,back,RB,B-ADVP,O
14597,up,IN,I-ADVP,O
14597,again,RB,B-ADVP,O
14597,is,VBZ,B-VP,O
14597,just,RB,B-NP,O
14597,a,DT,I-NP,O
14597,function,NN,I-NP,O
14597,of,IN,B-PP,O
14597,markets,NNS,B-NP,O
14597,recovering,VBG,B-VP,O
14597,just,RB,B-NP,O
14597,a,DT,I-NP,O
14597,fraction,NN,I-NP,O
14597,",",",",O,O
14597,"""","""",O,O
14597,he,PRP,B-NP,O
14597,added,VBD,B-VP,O
14597,.,.,O,O
14598,Commenting,VBG,B-VP,O
14598,on,IN,B-PP,O
14598,the,DT,B-NP,O
14598,continued,JJ,I-NP,O
14598,struggle,NN,I-NP,O
14598,to,TO,B-VP,O
14598,get,VB,I-VP,O
14598,control,NN,B-NP,O
14598,of,IN,B-PP,O
14598,German,JJ,B-NP,B-MISC
14598,piston,NN,I-NP,O
14598,maker,NN,I-NP,O
14598,Kolbenschmidt,NNP,I-NP,B-ORG
14598,",",",",O,O
14598,which,WDT,B-NP,O
14598,has,VBZ,B-VP,O
14598,been,VBN,I-VP,O
14598,hampered,VBN,I-VP,O
14598,by,IN,B-PP,O
14598,regulatory,JJ,B-NP,O
14598,obstacles,NNS,I-NP,O
14598,",",",",O,O
14598,Hope,NNP,B-NP,B-PER
14598,said,VBD,B-VP,O
14598,T&N,NNP,B-NP,B-ORG
14598,'s,POS,B-NP,O
14598,confidence,NN,I-NP,O
14598,"""","""",O,O
14598,continues,VBZ,B-VP,O
14598,to,TO,I-VP,O
14598,improve,VB,I-VP,O
14598,"""","""",O,O
14598,that,IN,B-SBAR,O
14598,it,PRP,B-NP,O
14598,may,MD,B-VP,O
14598,eventually,RB,I-VP,O
14598,be,VB,I-VP,O
14598,able,JJ,B-ADJP,O
14598,to,TO,B-VP,O
14598,proceed,VB,I-VP,O
14598,.,.,O,O
14599,--,:,B-NP,O
14599,Andrew,NNP,I-NP,B-PER
14599,Huddart,NNP,I-NP,I-PER
14599,",",",",O,O
14599,London,NNP,B-NP,B-ORG
14599,Newsroom,NNP,I-NP,I-ORG
14599,",",",",O,O
14599,+44,CD,B-NP,O
14599,171,CD,I-NP,O
14599,542,CD,I-NP,O
14599,8716,CD,I-NP,O
14601,Earthquake,NN,B-NP,O
14601,jolts,NNS,I-NP,O
14601,New,NNP,I-NP,B-MISC
14601,Zealands,NNP,I-NP,I-MISC
14601,South,NNP,I-NP,B-LOC
14601,Island,NNP,I-NP,I-LOC
14601,.,.,O,O
14602,WELLINGTON,NNP,B-NP,B-LOC
14602,1996-08-29,CD,I-NP,O
14603,An,DT,B-NP,O
14603,earthquake,NN,I-NP,O
14603,measuring,VBG,B-VP,O
14603,5.5,CD,B-NP,O
14603,on,IN,B-PP,O
14603,the,DT,B-NP,O
14603,Richter,NNP,I-NP,B-PER
14603,scale,NN,I-NP,O
14603,shook,VBD,B-VP,O
14603,New,NNP,B-NP,B-MISC
14603,Zealands,NNPS,I-NP,I-MISC
14603,upper,JJ,I-NP,O
14603,South,NNP,I-NP,B-LOC
14603,Island,NNP,I-NP,I-LOC
14603,on,IN,B-PP,O
14603,Thursday,NNP,B-NP,O
14603,but,CC,O,O
14603,there,EX,B-NP,O
14603,were,VBD,B-VP,O
14603,no,DT,B-NP,O
14603,reports,NNS,I-NP,O
14603,of,IN,B-PP,O
14603,injuries,NNS,B-NP,O
14603,",",",",O,O
14603,Television,NNP,B-NP,B-ORG
14603,New,NNP,I-NP,I-ORG
14603,Zealand,NNP,I-NP,I-ORG
14603,said,VBD,B-VP,O
14603,.,.,O,O
14604,It,PRP,B-NP,O
14604,said,VBD,B-VP,O
14604,the,DT,B-NP,O
14604,quake,NN,I-NP,O
14604,",",",",O,O
14604,centred,JJ,B-NP,O
14604,near,IN,B-PP,O
14604,the,DT,B-NP,O
14604,small,JJ,I-NP,O
14604,town,NN,I-NP,O
14604,of,IN,B-PP,O
14604,Waiau,NNP,B-NP,B-LOC
14604,",",",",O,O
14604,was,VBD,B-VP,O
14604,strongly,RB,I-VP,O
14604,felt,VBN,I-VP,O
14604,in,IN,B-PP,O
14604,the,DT,B-NP,O
14604,cities,NNS,I-NP,O
14604,of,IN,B-PP,O
14604,Nelson,NNP,B-NP,B-LOC
14604,and,CC,I-NP,O
14604,Christchurch,NNP,I-NP,B-LOC
14604,.,.,O,O
14605,Some,DT,B-NP,O
14605,minor,JJ,I-NP,O
14605,damage,NN,I-NP,O
14605,had,VBD,B-VP,O
14605,been,VBN,I-VP,O
14605,reported,VBN,I-VP,O
14605,in,IN,B-PP,O
14605,the,DT,B-NP,O
14605,spa,NN,I-NP,O
14605,town,NN,I-NP,O
14605,of,IN,B-PP,O
14605,Hanmer,NNP,B-NP,B-LOC
14605,.,.,O,O
14606,New,NNP,B-NP,B-LOC
14606,Zealand,NNP,I-NP,I-LOC
14606,is,VBZ,B-VP,O
14606,prone,JJ,B-ADJP,O
14606,to,TO,B-VP,O
14606,frequent,VB,I-VP,O
14606,earthquakes,NNS,B-NP,O
14606,but,CC,O,O
14606,they,PRP,B-NP,O
14606,rarely,RB,B-ADVP,O
14606,cause,VBP,B-VP,O
14606,major,JJ,B-NP,O
14606,damage,NN,I-NP,O
14606,.,.,O,O
14607,The,DT,B-NP,O
14607,country,NN,I-NP,O
14607,has,VBZ,B-VP,O
14607,only,RB,B-NP,O
14607,3.5,CD,I-NP,O
14607,million,CD,I-NP,O
14607,people,NNS,I-NP,O
14607,in,IN,B-PP,O
14607,an,DT,B-NP,O
14607,area,NN,I-NP,O
14607,about,IN,B-PP,O
14607,the,DT,B-NP,O
14607,size,NN,I-NP,O
14607,of,IN,B-PP,O
14607,Britain,NNP,B-NP,B-LOC
14607,or,CC,I-NP,O
14607,Japan,NNP,I-NP,B-LOC
14607,.,.,O,O
14609,Hong,NNP,B-NP,B-LOC
14609,Kong,NNP,I-NP,I-LOC
14609,'s,POS,B-NP,O
14609,Tsang,NNP,I-NP,B-PER
14609,sees,VBZ,B-VP,O
14609,growth,NN,B-NP,O
14609,",",",",O,O
14609,smooth,JJ,B-NP,O
14609,transition,NN,I-NP,O
14609,.,.,O,O
14610,Mark,NNP,B-NP,B-PER
14610,Trevelyan,NNP,I-NP,I-PER
14611,WELLINGTON,NNP,B-NP,B-LOC
14611,1996-08-29,CD,I-NP,O
14612,Hong,NNP,B-NP,B-LOC
14612,Kong,NNP,I-NP,I-LOC
14612,Financial,NNP,I-NP,O
14612,Secretary,NNP,I-NP,O
14612,Donald,NNP,I-NP,B-PER
14612,Tsang,NNP,I-NP,I-PER
14612,said,VBD,B-VP,O
14612,on,IN,B-PP,O
14612,Thursday,NNP,B-NP,O
14612,he,PRP,B-NP,O
14612,expected,VBD,B-VP,O
14612,the,DT,B-NP,O
14612,territory,NN,I-NP,O
14612,'s,POS,B-NP,O
14612,economy,NN,I-NP,O
14612,to,TO,B-VP,O
14612,keep,VB,I-VP,O
14612,growing,VBG,I-VP,O
14612,at,IN,B-PP,O
14612,around,IN,B-NP,O
14612,five,CD,I-NP,O
14612,percent,NN,I-NP,O
14612,but,CC,O,O
14612,with,IN,B-PP,O
14612,some,DT,B-NP,O
14612,fluctuations,NNS,I-NP,O
14612,from,IN,B-PP,O
14612,year,NN,B-NP,O
14612,to,TO,B-PP,O
14612,year,NN,B-NP,O
14612,.,.,O,O
14613,Tsang,NN,B-NP,B-PER
14613,",",",",O,O
14613,who,WP,B-NP,O
14613,made,VBD,B-VP,O
14613,the,DT,B-NP,O
14613,remarks,NNS,I-NP,O
14613,during,IN,B-PP,O
14613,a,DT,B-NP,O
14613,visit,NN,I-NP,O
14613,to,TO,B-PP,O
14613,New,NNP,B-NP,B-LOC
14613,Zealand,NNP,I-NP,I-LOC
14613,",",",",O,O
14613,also,RB,B-ADVP,O
14613,spoke,VBD,B-VP,O
14613,strongly,RB,B-ADVP,O
14613,in,IN,B-PP,O
14613,favour,NN,B-NP,O
14613,of,IN,B-PP,O
14613,keeping,VBG,B-VP,O
14613,the,DT,B-NP,O
14613,Hong,NNP,I-NP,B-LOC
14613,Kong,NNP,I-NP,I-LOC
14613,dollar,NN,I-NP,O
14613,pegged,VBN,B-VP,O
14613,to,TO,B-PP,O
14613,its,PRP$,B-NP,O
14613,U.S.,NNP,I-NP,B-LOC
14613,counterpart,NN,I-NP,O
14613,",",",",O,O
14613,and,CC,O,O
14613,said,VBD,B-VP,O
14613,negotiations,NNS,B-NP,O
14613,with,IN,B-PP,O
14613,China,NNP,B-NP,B-LOC
14613,on,IN,B-PP,O
14613,next,JJ,B-NP,O
14613,year,NN,I-NP,O
14613,'s,POS,B-NP,O
14613,budget,NN,I-NP,O
14613,were,VBD,B-VP,O
14613,going,VBG,I-VP,O
14613,smoothly,RB,B-ADVP,O
14613,.,.,O,O
14614,Hong,NNP,B-NP,B-LOC
14614,Kong,NNP,I-NP,I-LOC
14614,'s,POS,B-NP,O
14614,economy,NN,I-NP,O
14614,grew,VBD,B-VP,O
14614,by,IN,B-PP,O
14614,only,RB,B-NP,O
14614,3.1,CD,I-NP,O
14614,percent,NN,I-NP,O
14614,in,IN,B-PP,O
14614,the,DT,B-NP,O
14614,first,JJ,I-NP,O
14614,quarter,NN,I-NP,O
14614,",",",",O,O
14614,down,RB,B-ADVP,O
14614,from,IN,B-PP,O
14614,5.9,CD,B-NP,O
14614,percent,NN,I-NP,O
14614,a,DT,B-NP,O
14614,year,NN,I-NP,O
14614,earlier,RBR,B-ADVP,O
14614,",",",",O,O
14614,and,CC,O,O
14614,some,DT,B-NP,O
14614,private,JJ,I-NP,O
14614,sector,NN,I-NP,O
14614,economists,NNS,I-NP,O
14614,have,VBP,B-VP,O
14614,revised,VBN,I-VP,O
14614,downwards,NNS,B-NP,O
14614,their,PRP$,B-NP,O
14614,predictions,NNS,I-NP,O
14614,for,IN,B-PP,O
14614,the,DT,B-NP,O
14614,1996,CD,I-NP,O
14614,year,NN,I-NP,O
14614,.,.,O,O
14615,Second,JJ,B-NP,O
14615,quarter,NN,I-NP,O
14615,growth,NN,I-NP,O
14615,estimates,NNS,I-NP,O
14615,will,MD,B-VP,O
14615,be,VB,I-VP,O
14615,released,VBN,I-VP,O
14615,when,WRB,B-ADVP,O
14615,the,DT,B-NP,O
14615,Hong,NNP,I-NP,B-LOC
14615,Kong,NNP,I-NP,I-LOC
14615,government,NN,I-NP,O
14615,issues,NNS,I-NP,O
14615,its,PRP$,I-NP,O
14615,half-yearly,JJ,I-NP,O
14615,economic,JJ,I-NP,O
14615,report,NN,I-NP,O
14615,on,IN,B-PP,O
14615,Friday,NNP,B-NP,O
14615,.,.,O,O
14616,"""","""",O,O
14616,Our,PRP$,B-NP,O
14616,trend,NN,I-NP,O
14616,growth,NN,I-NP,O
14616,rate,NN,I-NP,O
14616,of,IN,B-PP,O
14616,five,CD,B-NP,O
14616,percent,NN,I-NP,O
14616,in,IN,B-PP,O
14616,real,JJ,B-NP,O
14616,terms,NNS,I-NP,O
14616,is,VBZ,B-VP,O
14616,pretty,RB,B-ADJP,O
14616,solid,JJ,I-ADJP,O
14616,",",",",O,O
14616,"""","""",O,O
14616,Tsang,NNP,B-NP,B-PER
14616,told,VBD,B-VP,O
14616,a,DT,B-NP,O
14616,news,NN,I-NP,O
14616,conference,NN,I-NP,O
14616,after,IN,B-PP,O
14616,meeting,NN,B-NP,O
14616,New,NNP,I-NP,B-LOC
14616,Zealand,NNP,I-NP,I-LOC
14616,Finance,NNP,I-NP,O
14616,Minister,NNP,I-NP,O
14616,Bill,NNP,I-NP,B-PER
14616,Birch,NNP,I-NP,I-PER
14616,.,.,O,O
14617,"""","""",O,O
14617,There,EX,B-NP,O
14617,will,MD,B-VP,O
14617,be,VB,I-VP,O
14617,fluctuations,NNS,B-NP,O
14617,in,IN,B-PP,O
14617,individual,JJ,B-NP,O
14617,years,NNS,I-NP,O
14617,",",",",O,O
14617,but,CC,O,O
14617,it,PRP,B-NP,O
14617,wo,MD,B-VP,O
14617,n't,RB,I-VP,O
14617,be,VB,I-VP,O
14617,a,DT,B-NP,O
14617,big,JJ,I-NP,O
14617,margin,NN,I-NP,O
14617,",",",",O,O
14617,"""","""",O,O
14617,he,PRP,B-NP,O
14617,said,VBD,B-VP,O
14617,.,.,O,O
14618,He,PRP,B-NP,O
14618,said,VBD,B-VP,O
14618,inflation,NN,B-NP,O
14618,was,VBD,B-VP,O
14618,under,IN,B-PP,O
14618,control,NN,B-NP,O
14618,and,CC,O,O
14618,the,DT,B-NP,O
14618,Hong,NNP,I-NP,B-LOC
14618,Kong,NNP,I-NP,I-LOC
14618,dollar,NN,I-NP,O
14618,was,VBD,B-VP,O
14618,"""","""",O,O
14618,rock,NN,B-NP,O
14618,solid,JJ,I-NP,O
14618,"""","""",O,O
14618,.,.,O,O
14619,Its,PRP$,B-NP,O
14619,link,NN,I-NP,O
14619,to,TO,B-PP,O
14619,the,DT,B-NP,O
14619,U.S.,NNP,I-NP,B-LOC
14619,dollar,NN,I-NP,O
14619,had,VBD,B-VP,O
14619,proved,VBN,I-VP,O
14619,an,DT,B-NP,O
14619,engine,NN,I-NP,O
14619,of,IN,B-PP,O
14619,growth,NN,B-NP,O
14619,for,IN,B-PP,O
14619,the,DT,B-NP,O
14619,past,JJ,I-NP,O
14619,12,CD,I-NP,O
14619,years,NNS,I-NP,O
14619,.,.,O,O
14620,"""","""",O,O
14620,There,EX,B-NP,O
14620,'s,VBZ,B-VP,O
14620,absolutely,RB,B-NP,O
14620,no,DT,I-NP,O
14620,economic,JJ,I-NP,O
14620,or,CC,I-NP,O
14620,financial,JJ,I-NP,O
14620,or,CC,I-NP,O
14620,political,JJ,I-NP,O
14620,reason,NN,I-NP,O
14620,for,IN,B-SBAR,O
14620,us,PRP,B-NP,O
14620,to,TO,B-VP,O
14620,change,VB,I-VP,O
14620,.,.,O,O
14621,A,DT,B-NP,O
14621,lot,NN,I-NP,O
14621,of,IN,B-PP,O
14621,investment,NN,B-NP,O
14621,in,IN,B-PP,O
14621,Hong,NNP,B-NP,B-LOC
14621,Kong,NNP,I-NP,I-LOC
14621,",",",",O,O
14621,some,DT,B-NP,O
14621,of,IN,B-PP,O
14621,which,WDT,B-NP,O
14621,(,(,O,O
14621,is,VBZ,B-VP,O
14621,),),O,O
14621,by,IN,B-PP,O
14621,China,NNP,B-NP,B-LOC
14621,",",",",O,O
14621,is,VBZ,B-VP,O
14621,predicated,VBN,I-VP,O
14621,on,IN,B-PP,O
14621,the,DT,B-NP,O
14621,link,NN,I-NP,O
14621,continuing,VBG,B-VP,O
14621,.,.,O,O
14621,"""","""",O,O
14622,Britain,NNP,B-NP,B-LOC
14622,will,MD,B-VP,O
14622,hand,VB,I-VP,O
14622,over,RP,B-PRT,O
14622,Hong,NNP,B-NP,B-LOC
14622,Kong,NNP,I-NP,I-LOC
14622,to,TO,B-PP,O
14622,Chinese,JJ,B-NP,B-MISC
14622,sovereignty,NN,I-NP,O
14622,at,IN,B-PP,O
14622,midnight,NN,B-NP,O
14622,on,IN,B-PP,O
14622,June,NNP,B-NP,O
14622,30,CD,I-NP,O
14622,",",",",I-NP,O
14622,1997,CD,I-NP,O
14622,.,.,O,O
14623,Tsang,NNP,B-NP,B-PER
14623,said,VBD,B-VP,O
14623,three,CD,B-NP,O
14623,sets,NNS,I-NP,O
14623,of,IN,B-PP,O
14623,meetings,NNS,B-NP,O
14623,with,IN,B-PP,O
14623,Chinese,JJ,B-NP,B-MISC
14623,authorities,NNS,I-NP,O
14623,on,IN,B-PP,O
14623,Hong,NNP,B-NP,B-LOC
14623,Kong,NNP,I-NP,I-LOC
14623,'s,POS,B-NP,O
14623,1997-98,CD,I-NP,O
14623,budget,NN,I-NP,O
14623,",",",",O,O
14623,which,WDT,B-NP,O
14623,will,MD,B-VP,O
14623,span,VB,I-VP,O
14623,the,DT,B-NP,O
14623,transition,NN,I-NP,O
14623,period,NN,I-NP,O
14623,",",",",O,O
14623,had,VBD,B-VP,O
14623,gone,VBN,I-VP,O
14623,smoothly,RB,B-ADVP,O
14623,.,.,O,O
14623,"""","""",O,O
14624,None,NN,B-NP,O
14624,of,IN,B-PP,O
14624,our,PRP$,B-NP,O
14624,basic,JJ,I-NP,O
14624,precepts,NNS,I-NP,O
14624,have,VBP,B-VP,O
14624,been,VBN,I-VP,O
14624,challenged,VBN,I-VP,O
14624,.,.,O,O
14624,"""","""",O,O
14625,Hong,NNP,B-NP,B-LOC
14625,Kong,NNP,I-NP,I-LOC
14625,will,MD,B-VP,O
14625,retain,VB,I-VP,O
14625,its,PRP$,B-NP,O
14625,own,JJ,I-NP,O
14625,currency,NN,I-NP,O
14625,after,IN,B-PP,O
14625,the,DT,B-NP,O
14625,handover,NN,I-NP,O
14625,",",",",O,O
14625,run,VB,B-VP,O
14625,its,PRP$,B-NP,O
14625,own,JJ,I-NP,O
14625,financial,JJ,I-NP,O
14625,and,CC,I-NP,O
14625,monetary,JJ,I-NP,O
14625,policy,NN,I-NP,O
14625,and,CC,O,O
14625,have,VBP,B-VP,O
14625,control,NN,B-NP,O
14625,over,IN,B-PP,O
14625,its,PRP$,B-NP,O
14625,own,JJ,I-NP,O
14625,foreign,JJ,I-NP,O
14625,exchange,NN,I-NP,O
14625,reserves,NNS,I-NP,O
14625,.,.,O,O
14626,It,PRP,B-NP,O
14626,will,MD,B-VP,O
14626,have,VB,I-VP,O
14626,no,DT,B-NP,O
14626,duty,NN,I-NP,O
14626,to,TO,B-VP,O
14626,contribute,VB,I-VP,O
14626,any,DT,B-NP,O
14626,taxes,NNS,I-NP,O
14626,to,TO,B-PP,O
14626,Beijing,NNP,B-NP,B-LOC
14626,",",",",O,O
14626,Tsang,NNP,B-NP,B-PER
14626,said,VBD,B-VP,O
14626,.,.,O,O
14627,He,PRP,B-NP,O
14627,described,VBD,B-VP,O
14627,the,DT,B-NP,O
14627,condition,NN,I-NP,O
14627,of,IN,B-PP,O
14627,the,DT,B-NP,O
14627,property,NN,I-NP,O
14627,market,NN,I-NP,O
14627,as,IN,B-PP,O
14627,"""","""",O,O
14627,very,RB,B-ADJP,O
14627,good,JJ,I-ADJP,O
14627,indeed,RB,B-ADVP,O
14627,"""","""",O,O
14627,.,.,O,O
14628,"""","""",O,O
14628,You,PRP,B-NP,O
14628,know,VBP,B-VP,O
14628,",",",",O,O
14628,we,PRP,B-NP,O
14628,went,VBD,B-VP,O
14628,through,IN,B-PP,O
14628,a,DT,B-NP,O
14628,little,JJ,I-NP,O
14628,climb,NN,I-NP,O
14628,and,CC,O,O
14628,a,DT,B-NP,O
14628,little,JJ,I-NP,O
14628,trough,NN,I-NP,O
14628,over,IN,B-PP,O
14628,the,DT,B-NP,O
14628,last,JJ,I-NP,O
14628,few,JJ,I-NP,O
14628,years,NNS,I-NP,O
14628,.,.,O,O
14629,Because,IN,B-PP,O
14629,of,IN,I-PP,O
14629,speculation,NN,B-NP,O
14629,in,IN,B-PP,O
14629,the,DT,B-NP,O
14629,market,NN,I-NP,O
14629,we,PRP,B-NP,O
14629,introduced,VBD,B-VP,O
14629,certain,JJ,B-NP,O
14629,measures,NNS,I-NP,O
14629,",",",",O,O
14629,but,CC,O,O
14629,they,PRP,B-NP,O
14629,are,VBP,B-VP,O
14629,not,RB,O,O
14629,draconian,JJ,B-ADJP,O
14629,measures,NNS,B-NP,O
14629,",",",",O,O
14629,and,CC,O,O
14629,we,PRP,B-NP,O
14629,brought,VBD,B-VP,O
14629,it,PRP,B-NP,O
14629,down,IN,B-PP,O
14629,to,TO,B-VP,O
14629,earth,VB,I-VP,O
14629,.,.,O,O
14629,"""","""",O,O
14630,Tsang,NNP,B-NP,B-PER
14630,said,VBD,B-VP,O
14630,the,DT,B-NP,O
14630,market,NN,I-NP,O
14630,would,MD,B-VP,O
14630,continue,VB,I-VP,O
14630,to,TO,I-VP,O
14630,appreciate,VB,I-VP,O
14630,because,IN,B-SBAR,O
14630,property,NN,B-NP,O
14630,and,CC,I-NP,O
14630,land,NN,I-NP,O
14630,were,VBD,B-VP,O
14630,scarce,JJ,B-ADJP,O
14630,.,.,O,O
14631,The,DT,B-NP,O
14631,government,NN,I-NP,O
14631,would,MD,B-VP,O
14631,put,VB,I-VP,O
14631,land,NN,B-NP,O
14631,on,IN,B-PP,O
14631,the,DT,B-NP,O
14631,market,NN,I-NP,O
14631,to,TO,B-VP,O
14631,stop,VB,I-VP,O
14631,rentals,NNS,B-NP,O
14631,"""","""",O,O
14631,going,VBG,B-VP,O
14631,through,IN,B-PP,O
14631,the,DT,B-NP,O
14631,roof,NN,I-NP,O
14631,"""","""",O,O
14631,",",",",O,O
14631,but,CC,O,O
14631,this,DT,B-NP,O
14631,would,MD,B-VP,O
14631,mean,VB,I-VP,O
14631,reclamation,NN,B-NP,O
14631,",",",",O,O
14631,with,IN,B-PP,O
14631,possible,JJ,B-NP,O
14631,environmental,JJ,I-NP,O
14631,problems,NNS,I-NP,O
14631,.,.,O,O
14632,"""","""",O,O
14632,There,EX,B-NP,O
14632,will,MD,B-VP,O
14632,be,VB,I-VP,O
14632,on,IN,B-PP,O
14632,the,DT,B-NP,O
14632,whole,NN,I-NP,O
14632,a,DT,B-NP,O
14632,slightly,RB,B-ADVP,O
14632,upward,RB,B-ADVP,O
14632,climb,VB,B-VP,O
14632,",",",",O,O
14632,consistent,JJ,B-ADJP,O
14632,with,IN,B-PP,O
14632,our,PRP$,B-NP,O
14632,economic,JJ,I-NP,O
14632,growth,NN,I-NP,O
14632,rate,NN,I-NP,O
14632,",",",",O,O
14632,"""","""",O,O
14632,he,PRP,B-NP,O
14632,said,VBD,B-VP,O
14632,in,IN,B-PP,O
14632,reference,NN,B-NP,O
14632,to,TO,B-PP,O
14632,the,DT,B-NP,O
14632,property,NN,I-NP,O
14632,market,NN,I-NP,O
14632,.,.,O,O
14633,Tsang,NN,B-NP,B-PER
14633,",",",",O,O
14633,the,DT,B-NP,O
14633,third,JJ,I-NP,O
14633,senior,JJ,I-NP,O
14633,figure,NN,I-NP,O
14633,in,IN,B-PP,O
14633,the,DT,B-NP,O
14633,government,NN,I-NP,O
14633,after,IN,B-SBAR,O
14633,the,DT,B-NP,O
14633,governor,NN,I-NP,O
14633,and,CC,I-NP,O
14633,chief,NN,I-NP,O
14633,secretary,NN,I-NP,O
14633,",",",",O,O
14633,said,VBD,B-VP,O
14633,his,PRP$,B-NP,O
14633,stated,JJ,I-NP,O
14633,aim,NN,I-NP,O
14633,was,VBD,B-VP,O
14633,to,TO,B-VP,O
14633,serve,VB,I-VP,O
14633,as,IN,B-PP,O
14633,financial,JJ,B-NP,O
14633,secretary,NN,I-NP,O
14633,for,IN,B-PP,O
14633,two,CD,B-NP,O
14633,years,NNS,I-NP,O
14633,under,IN,B-PP,O
14633,British,JJ,B-NP,B-MISC
14633,rule,NN,I-NP,O
14633,and,CC,O,O
14633,three,CD,B-NP,O
14633,years,NNS,I-NP,O
14633,under,IN,B-PP,O
14633,China,NNP,B-NP,B-LOC
14633,.,.,O,O
14635,Taiwan,NNP,B-NP,B-LOC
14635,dollar,NN,I-NP,O
14635,ends,VBZ,B-VP,O
14635,higher,JJR,B-ADVP,O
14635,",",",",O,O
14635,narrow,JJ,B-NP,O
14635,trade,NN,I-NP,O
14635,seen,VBN,B-VP,O
14635,.,.,O,O
14636,TAIPEI,NNP,B-NP,B-LOC
14636,1996-08-29,CD,I-NP,O
14637,The,DT,B-NP,O
14637,Taiwan,NNP,I-NP,B-LOC
14637,dollar,NN,I-NP,O
14637,closed,VBD,B-VP,O
14637,slightly,RB,B-ADVP,O
14637,firmer,JJR,B-ADJP,O
14637,on,IN,B-PP,O
14637,Thursday,NNP,B-NP,O
14637,amid,IN,B-PP,O
14637,tight,JJ,B-NP,O
14637,Taiwan,NNP,I-NP,B-LOC
14637,dollar,NN,I-NP,O
14637,liquidity,NN,I-NP,O
14637,in,IN,B-PP,O
14637,the,DT,B-NP,O
14637,banking,NN,I-NP,O
14637,system,NN,I-NP,O
14637,",",",",O,O
14637,and,CC,O,O
14637,dealers,NNS,B-NP,O
14637,said,VBD,B-VP,O
