sentence_id,text,entity,label,start,end
469,At Trent Bridge : Nottinghamshire 392-6 ( G. Archer 143 not,Trent Bridge :,FAC,3,17
469,At Trent Bridge : Nottinghamshire 392-6 ( G. Archer 143 not,392-6,CARDINAL,34,39
469,At Trent Bridge : Nottinghamshire 392-6 ( G. Archer 143 not,G. Archer 143,PERSON,42,55
470,"out , M. Dowman 107 ) v Surrey .",M. Dowman,PERSON,6,15
470,"out , M. Dowman 107 ) v Surrey .",107,CARDINAL,16,19
470,"out , M. Dowman 107 ) v Surrey .",Surrey,PERSON,24,30
471,"At Worcester : Warwickshire 255-9 ( A. Giles 57 not out , W. Khan",255,CARDINAL,28,31
471,"At Worcester : Warwickshire 255-9 ( A. Giles 57 not out , W. Khan",W. Khan,PERSON,58,65
472,52 ) v Worcestershire .,52,CARDINAL,0,2
472,52 ) v Worcestershire .,Worcestershire,PERSON,7,21
473,"At Headingley : Yorkshire 305-5 ( C. White 66 not out , M. Moxon",305,CARDINAL,26,29
473,"At Headingley : Yorkshire 305-5 ( C. White 66 not out , M. Moxon",C. White,PERSON,34,42
473,"At Headingley : Yorkshire 305-5 ( C. White 66 not out , M. Moxon",M. Moxon,PERSON,56,64
474,"66 , M. Vaughan 57 ) v Lancashire .",66,CARDINAL,0,2
474,"66 , M. Vaughan 57 ) v Lancashire .",M. Vaughan 57,PERSON,5,18
476,CRICKET - ENGLAND V PAKISTAN FINAL TEST SCOREBOARD .,CRICKET - ENGLAND V PAKISTAN,ORG,0,28
477,LONDON 1996-08-22,LONDON,GPE,0,6
477,LONDON 1996-08-22,1996-08-22,DATE,7,17
478,Scoreboard on the first day of the,the first day,DATE,14,27
479,third and final test between England and Pakistan at The Oval on,third,ORDINAL,0,5
479,third and final test between England and Pakistan at The Oval on,England,GPE,29,36
479,third and final test between England and Pakistan at The Oval on,Pakistan,GPE,41,49
479,third and final test between England and Pakistan at The Oval on,The Oval on,FAC,53,64
480,Thursday :,Thursday,DATE,0,8
481,England first innings,England,GPE,0,7
481,England first innings,first,ORDINAL,8,13
482,M. Atherton b Waqar Younis 31,M. Atherton,PERSON,0,11
482,M. Atherton b Waqar Younis 31,Younis,PERSON,20,26
482,M. Atherton b Waqar Younis 31,31,CARDINAL,27,29
483,A. Stewart b Mushtaq Ahmed 44,A. Stewart,PERSON,0,10
483,A. Stewart b Mushtaq Ahmed 44,Mushtaq Ahmed,PERSON,13,26
483,A. Stewart b Mushtaq Ahmed 44,44,CARDINAL,27,29
484,N. Hussain c Saeed Anwar b Waqar Younis 12,N. Hussain,PERSON,0,10
484,N. Hussain c Saeed Anwar b Waqar Younis 12,12,CARDINAL,40,42
485,G. Thorpe lbw b Mohammad Akram 54,Mohammad Akram,PERSON,16,30
485,G. Thorpe lbw b Mohammad Akram 54,54,CARDINAL,31,33
486,J. Crawley not out 94,J. Crawley,PERSON,0,10
486,J. Crawley not out 94,94,CARDINAL,19,21
487,N. Knight b Mushtaq Ahmed 17,N. Knight,PERSON,0,9
487,N. Knight b Mushtaq Ahmed 17,Mushtaq Ahmed,PERSON,12,25
487,N. Knight b Mushtaq Ahmed 17,17,CARDINAL,26,28
488,C. Lewis b Wasim Akram 5,C. Lewis,PERSON,0,8
488,C. Lewis b Wasim Akram 5,Wasim Akram,PERSON,11,22
488,C. Lewis b Wasim Akram 5,5,CARDINAL,23,24
489,I. Salisbury not out 1,I. Salisbury,ORG,0,12
489,I. Salisbury not out 1,1,CARDINAL,21,22
490,Extras ( lb-11 w-1 nb-8 ) 20,Extras,PERSON,0,6
490,Extras ( lb-11 w-1 nb-8 ) 20,20,CARDINAL,26,28
491,Total ( for six wickets ) 278,six,CARDINAL,12,15
491,Total ( for six wickets ) 278,278,CARDINAL,26,29
492,Fall of wickets : 1-64 2-85 3-116 4-205 5-248 6-273,1-64,CARDINAL,18,22
493,"To bat : R. Croft , D. Cork , A. Mullally",R. Croft,PERSON,9,17
493,"To bat : R. Croft , D. Cork , A. Mullally",D. Cork,GPE,20,27
494,"Bowling ( to date ) : Wasim Akram 25-8-61-1 , Waqar Younis",Wasim Akram,PERSON,22,33
494,"Bowling ( to date ) : Wasim Akram 25-8-61-1 , Waqar Younis",25,CARDINAL,34,36
495,"20-6-70-2 , Mohammad Akram 12-1-41-1 , Mushtaq Ahmed 27-5-78-2 ,",20-6,CARDINAL,0,4
495,"20-6-70-2 , Mohammad Akram 12-1-41-1 , Mushtaq Ahmed 27-5-78-2 ,",Mohammad Akram,PERSON,12,26
495,"20-6-70-2 , Mohammad Akram 12-1-41-1 , Mushtaq Ahmed 27-5-78-2 ,",12,CARDINAL,27,29
495,"20-6-70-2 , Mohammad Akram 12-1-41-1 , Mushtaq Ahmed 27-5-78-2 ,",Mushtaq Ahmed,PERSON,39,52
495,"20-6-70-2 , Mohammad Akram 12-1-41-1 , Mushtaq Ahmed 27-5-78-2 ,",27,CARDINAL,53,55
496,Aamir Sohail 6-1-17-0,Aamir Sohail,PERSON,0,12
496,Aamir Sohail 6-1-17-0,6,CARDINAL,13,14
497,"Pakistan : Aamir Sohail , Saeed Anwar , Ijaz Ahmed ,",Pakistan,GPE,0,8
497,"Pakistan : Aamir Sohail , Saeed Anwar , Ijaz Ahmed ,",Aamir Sohail,PERSON,11,23
497,"Pakistan : Aamir Sohail , Saeed Anwar , Ijaz Ahmed ,",Saeed Anwar,PERSON,26,37
497,"Pakistan : Aamir Sohail , Saeed Anwar , Ijaz Ahmed ,",Ijaz Ahmed,PERSON,40,50
498,"Inzamam-ul-Haq , Salim Malik , Asif Mujtaba , Wasim Akram , Moin",Salim Malik,PERSON,17,28
498,"Inzamam-ul-Haq , Salim Malik , Asif Mujtaba , Wasim Akram , Moin",Asif Mujtaba,PERSON,31,43
498,"Inzamam-ul-Haq , Salim Malik , Asif Mujtaba , Wasim Akram , Moin",Wasim Akram,PERSON,46,57
499,"Khan , Mushtaq Ahmed , Waqar Younis , Mohammad Akam",Khan,PERSON,0,4
499,"Khan , Mushtaq Ahmed , Waqar Younis , Mohammad Akam",Mushtaq Ahmed,PERSON,7,20
499,"Khan , Mushtaq Ahmed , Waqar Younis , Mohammad Akam",Waqar Younis,PERSON,23,35
499,"Khan , Mushtaq Ahmed , Waqar Younis , Mohammad Akam",Mohammad Akam,PERSON,38,51
501,SOCCER - FERGUSON BACK IN SCOTTISH SQUAD AFTER 20 MONTHS .,20 MONTHS,DATE,47,56
502,GLASGOW 1996-08-22,1996-08-22,DATE,8,18
503,"Everton 's Duncan Ferguson , who scored twice against Manchester United on Wednesday , was picked on Thursday for the Scottish squad after a 20-month exile .",Everton,ORG,0,7
503,"Everton 's Duncan Ferguson , who scored twice against Manchester United on Wednesday , was picked on Thursday for the Scottish squad after a 20-month exile .",Duncan Ferguson,PERSON,11,26
503,"Everton 's Duncan Ferguson , who scored twice against Manchester United on Wednesday , was picked on Thursday for the Scottish squad after a 20-month exile .",Manchester United,PERSON,54,71
503,"Everton 's Duncan Ferguson , who scored twice against Manchester United on Wednesday , was picked on Thursday for the Scottish squad after a 20-month exile .",Wednesday,DATE,75,84
503,"Everton 's Duncan Ferguson , who scored twice against Manchester United on Wednesday , was picked on Thursday for the Scottish squad after a 20-month exile .",Thursday,DATE,101,109
503,"Everton 's Duncan Ferguson , who scored twice against Manchester United on Wednesday , was picked on Thursday for the Scottish squad after a 20-month exile .",Scottish,NORP,118,126
503,"Everton 's Duncan Ferguson , who scored twice against Manchester United on Wednesday , was picked on Thursday for the Scottish squad after a 20-month exile .",20-month,DATE,141,149
504,"Glasgow Rangers striker Ally McCoist , another man in form after two hat-tricks in four days , was also named for the August 31 World Cup qualifier against Austria in Vienna .",Glasgow Rangers,PERSON,0,15
504,"Glasgow Rangers striker Ally McCoist , another man in form after two hat-tricks in four days , was also named for the August 31 World Cup qualifier against Austria in Vienna .",Ally McCoist,PERSON,24,36
504,"Glasgow Rangers striker Ally McCoist , another man in form after two hat-tricks in four days , was also named for the August 31 World Cup qualifier against Austria in Vienna .",two,CARDINAL,65,68
504,"Glasgow Rangers striker Ally McCoist , another man in form after two hat-tricks in four days , was also named for the August 31 World Cup qualifier against Austria in Vienna .",four days,DATE,83,92
504,"Glasgow Rangers striker Ally McCoist , another man in form after two hat-tricks in four days , was also named for the August 31 World Cup qualifier against Austria in Vienna .",the August 31,EVENT,114,127
504,"Glasgow Rangers striker Ally McCoist , another man in form after two hat-tricks in four days , was also named for the August 31 World Cup qualifier against Austria in Vienna .",World Cup,EVENT,128,137
504,"Glasgow Rangers striker Ally McCoist , another man in form after two hat-tricks in four days , was also named for the August 31 World Cup qualifier against Austria in Vienna .",Austria,GPE,156,163
504,"Glasgow Rangers striker Ally McCoist , another man in form after two hat-tricks in four days , was also named for the August 31 World Cup qualifier against Austria in Vienna .",Vienna,GPE,167,173
505,"Ferguson , who served six weeks in jail in late 1995 for head-butting an opponent , won the last of his five Scotland caps in December 1994 .",Ferguson,ORG,0,8
505,"Ferguson , who served six weeks in jail in late 1995 for head-butting an opponent , won the last of his five Scotland caps in December 1994 .",six weeks,DATE,22,31
505,"Ferguson , who served six weeks in jail in late 1995 for head-butting an opponent , won the last of his five Scotland caps in December 1994 .",late 1995,DATE,43,52
505,"Ferguson , who served six weeks in jail in late 1995 for head-butting an opponent , won the last of his five Scotland caps in December 1994 .",five,CARDINAL,104,108
505,"Ferguson , who served six weeks in jail in late 1995 for head-butting an opponent , won the last of his five Scotland caps in December 1994 .",Scotland,GPE,109,117
505,"Ferguson , who served six weeks in jail in late 1995 for head-butting an opponent , won the last of his five Scotland caps in December 1994 .",December 1994,DATE,126,139
506,"Scotland manager Craig Brown said on Thursday : "" I 've watched Duncan Ferguson in action twice recently and he 's bang in form .",Scotland,GPE,0,8
506,"Scotland manager Craig Brown said on Thursday : "" I 've watched Duncan Ferguson in action twice recently and he 's bang in form .",Craig Brown,PERSON,17,28
506,"Scotland manager Craig Brown said on Thursday : "" I 've watched Duncan Ferguson in action twice recently and he 's bang in form .",Thursday,DATE,37,45
506,"Scotland manager Craig Brown said on Thursday : "" I 've watched Duncan Ferguson in action twice recently and he 's bang in form .",Duncan Ferguson,PERSON,64,79
507,"Ally McCoist is also in great scoring form at the moment . """,Ally McCoist,PERSON,0,12
508,"Celtic 's Jackie McNamara , who did well with last season 's successful under-21 team , earns a call-up to the senior squad .",Celtic,ORG,0,6
508,"Celtic 's Jackie McNamara , who did well with last season 's successful under-21 team , earns a call-up to the senior squad .",Jackie McNamara,PERSON,10,25
508,"Celtic 's Jackie McNamara , who did well with last season 's successful under-21 team , earns a call-up to the senior squad .",last season 's,DATE,46,60
508,"Celtic 's Jackie McNamara , who did well with last season 's successful under-21 team , earns a call-up to the senior squad .",under-21,DATE,72,80
510,CRICKET - ENGLAND 100-2 AT LUNCH ON FIRST DAY OF THIRD TEST .,CRICKET - ENGLAND,ORG,0,17
510,CRICKET - ENGLAND 100-2 AT LUNCH ON FIRST DAY OF THIRD TEST .,100,CARDINAL,18,21
511,LONDON 1996-08-22,LONDON,GPE,0,6
511,LONDON 1996-08-22,1996-08-22,DATE,7,17
512,England were 100 for two at lunch on the first day of the third and final test against Pakistan at The Oval on Thursday .,100,CARDINAL,13,16
512,England were 100 for two at lunch on the first day of the third and final test against Pakistan at The Oval on Thursday .,two,CARDINAL,21,24
512,England were 100 for two at lunch on the first day of the third and final test against Pakistan at The Oval on Thursday .,the first day of the third,DATE,37,63
512,England were 100 for two at lunch on the first day of the third and final test against Pakistan at The Oval on Thursday .,Pakistan,GPE,87,95
512,England were 100 for two at lunch on the first day of the third and final test against Pakistan at The Oval on Thursday .,The Oval,FAC,99,107
512,England were 100 for two at lunch on the first day of the third and final test against Pakistan at The Oval on Thursday .,Thursday,DATE,111,119
515,LONDON 1996-08-22,LONDON,GPE,0,6
515,LONDON 1996-08-22,1996-08-22,DATE,7,17
516,Ireland midfielder Roy Keane has signed a new four-year contract with English league and F.A. Cup champions Manchester United .,Ireland,GPE,0,7
516,Ireland midfielder Roy Keane has signed a new four-year contract with English league and F.A. Cup champions Manchester United .,Roy Keane,PERSON,19,28
516,Ireland midfielder Roy Keane has signed a new four-year contract with English league and F.A. Cup champions Manchester United .,four-year,DATE,46,55
516,Ireland midfielder Roy Keane has signed a new four-year contract with English league and F.A. Cup champions Manchester United .,English,NORP,70,77
516,Ireland midfielder Roy Keane has signed a new four-year contract with English league and F.A. Cup champions Manchester United .,F.A. Cup,ORG,89,97
516,Ireland midfielder Roy Keane has signed a new four-year contract with English league and F.A. Cup champions Manchester United .,Manchester United,PERSON,108,125
517,""" Roy agreed a new deal before last night 's game against Everton and we are delighted , "" said United manager Alex Ferguson on Thursday .",Roy,PERSON,2,5
517,""" Roy agreed a new deal before last night 's game against Everton and we are delighted , "" said United manager Alex Ferguson on Thursday .",last night 's,TIME,31,44
517,""" Roy agreed a new deal before last night 's game against Everton and we are delighted , "" said United manager Alex Ferguson on Thursday .",Everton,PERSON,58,65
517,""" Roy agreed a new deal before last night 's game against Everton and we are delighted , "" said United manager Alex Ferguson on Thursday .",United,ORG,96,102
517,""" Roy agreed a new deal before last night 's game against Everton and we are delighted , "" said United manager Alex Ferguson on Thursday .",Alex Ferguson,PERSON,111,124
517,""" Roy agreed a new deal before last night 's game against Everton and we are delighted , "" said United manager Alex Ferguson on Thursday .",Thursday,DATE,128,136
520,TORONTO 1996-08-21,1996-08-21,DATE,8,18
521,Results from the Canadian Open,the Canadian Open,EVENT,13,30
522,tennis tournament on Wednesday ( prefix number denotes,Wednesday,DATE,21,30
524,Second round,Second,ORDINAL,0,6
525,Daniel Nestor ( Canada ) beat 1 - Thomas Muster ( Austria ) 6-3 7-5,Daniel Nestor,PERSON,0,13
525,Daniel Nestor ( Canada ) beat 1 - Thomas Muster ( Austria ) 6-3 7-5,Canada,GPE,16,22
525,Daniel Nestor ( Canada ) beat 1 - Thomas Muster ( Austria ) 6-3 7-5,1,CARDINAL,30,31
525,Daniel Nestor ( Canada ) beat 1 - Thomas Muster ( Austria ) 6-3 7-5,Austria,GPE,50,57
526,Mikael Tillstrom ( Sweden ) beat 2 - Goran Ivanisevic ( Croatia ),Mikael Tillstrom,PERSON,0,16
526,Mikael Tillstrom ( Sweden ) beat 2 - Goran Ivanisevic ( Croatia ),Sweden,GPE,19,25
526,Mikael Tillstrom ( Sweden ) beat 2 - Goran Ivanisevic ( Croatia ),2,CARDINAL,33,34
526,Mikael Tillstrom ( Sweden ) beat 2 - Goran Ivanisevic ( Croatia ),Goran Ivanisevic,PERSON,37,53
526,Mikael Tillstrom ( Sweden ) beat 2 - Goran Ivanisevic ( Croatia ),Croatia,GPE,56,63
527,6-7 ( 3-7 ) 6-4 6-4,6,CARDINAL,0,1
527,6-7 ( 3-7 ) 6-4 6-4,3,CARDINAL,6,7
527,6-7 ( 3-7 ) 6-4 6-4,6,CARDINAL,12,13
528,3 - Wayne Ferreira ( South Africa ) beat Jiri Novak ( Czech,Wayne Ferreira,PERSON,4,18
528,3 - Wayne Ferreira ( South Africa ) beat Jiri Novak ( Czech,South Africa,GPE,21,33
528,3 - Wayne Ferreira ( South Africa ) beat Jiri Novak ( Czech,Jiri Novak,PERSON,41,51
528,3 - Wayne Ferreira ( South Africa ) beat Jiri Novak ( Czech,Czech,NORP,54,59
529,Republic ) 7-5 6-3,7,CARDINAL,11,12
529,Republic ) 7-5 6-3,6-3,CARDINAL,15,18
530,4 - Marcelo Rios ( Chile ) beat Kenneth Carlsen ( Denmark ) 6-3 6-2,4,CARDINAL,0,1
530,4 - Marcelo Rios ( Chile ) beat Kenneth Carlsen ( Denmark ) 6-3 6-2,Kenneth Carlsen,PERSON,32,47
530,4 - Marcelo Rios ( Chile ) beat Kenneth Carlsen ( Denmark ) 6-3 6-2,Denmark,GPE,50,57
530,4 - Marcelo Rios ( Chile ) beat Kenneth Carlsen ( Denmark ) 6-3 6-2,6-3,CARDINAL,60,63
531,6 - MaliVai Washington ( U.S. ) beat Alex Corretja ( Spain ) 6-4,6,CARDINAL,0,1
531,6 - MaliVai Washington ( U.S. ) beat Alex Corretja ( Spain ) 6-4,Washington,GPE,12,22
531,6 - MaliVai Washington ( U.S. ) beat Alex Corretja ( Spain ) 6-4,U.S.,GPE,25,29
531,6 - MaliVai Washington ( U.S. ) beat Alex Corretja ( Spain ) 6-4,Alex Corretja,PERSON,37,50
531,6 - MaliVai Washington ( U.S. ) beat Alex Corretja ( Spain ) 6-4,Spain,GPE,53,58
531,6 - MaliVai Washington ( U.S. ) beat Alex Corretja ( Spain ) 6-4,6,CARDINAL,61,62
532,6-2,6,CARDINAL,0,1
533,7 - Todd Martin ( U.S. ) beat Renzo Furlan ( Italy ) 7-6 ( 7-3 ) 6-3,U.S.,GPE,18,22
533,7 - Todd Martin ( U.S. ) beat Renzo Furlan ( Italy ) 7-6 ( 7-3 ) 6-3,Renzo Furlan,ORG,30,42
533,7 - Todd Martin ( U.S. ) beat Renzo Furlan ( Italy ) 7-6 ( 7-3 ) 6-3,Italy,GPE,45,50
533,7 - Todd Martin ( U.S. ) beat Renzo Furlan ( Italy ) 7-6 ( 7-3 ) 6-3,7,CARDINAL,53,54
533,7 - Todd Martin ( U.S. ) beat Renzo Furlan ( Italy ) 7-6 ( 7-3 ) 6-3,7,CARDINAL,59,60
533,7 - Todd Martin ( U.S. ) beat Renzo Furlan ( Italy ) 7-6 ( 7-3 ) 6-3,6,CARDINAL,65,66
534,Mark Philippoussis ( Australia ) beat 8 - Marc Rosset,Mark Philippoussis,PERSON,0,18
534,Mark Philippoussis ( Australia ) beat 8 - Marc Rosset,Australia,GPE,21,30
534,Mark Philippoussis ( Australia ) beat 8 - Marc Rosset,8,CARDINAL,38,39
535,( Switzerland ) 6-3 3-6 7-6 ( 8-6 ),Switzerland,GPE,2,13
535,( Switzerland ) 6-3 3-6 7-6 ( 8-6 ),6-3,CARDINAL,16,19
536,9 - Cedric Pioline ( France ) beat Gregory Carraz ( France ) 7-6,9,CARDINAL,0,1
536,9 - Cedric Pioline ( France ) beat Gregory Carraz ( France ) 7-6,France,GPE,21,27
536,9 - Cedric Pioline ( France ) beat Gregory Carraz ( France ) 7-6,Gregory Carraz,PERSON,35,49
536,9 - Cedric Pioline ( France ) beat Gregory Carraz ( France ) 7-6,France,GPE,52,58
536,9 - Cedric Pioline ( France ) beat Gregory Carraz ( France ) 7-6,7,CARDINAL,61,62
537,( 7-1 ) 6-4,7,CARDINAL,2,3
537,( 7-1 ) 6-4,6,CARDINAL,8,9
538,Patrick Rafter ( Australia ) beat 11 - Alberto Berasategui,Patrick Rafter,PERSON,0,14
538,Patrick Rafter ( Australia ) beat 11 - Alberto Berasategui,Australia,GPE,17,26
538,Patrick Rafter ( Australia ) beat 11 - Alberto Berasategui,11,CARDINAL,34,36
539,( Spain ) 6-1 6-2,Spain,GPE,2,7
539,( Spain ) 6-1 6-2,6,CARDINAL,10,11
540,Petr Korda ( Czech Republic ) beat 12 - Francisco Clavet ( Spain ),Petr Korda,PERSON,0,10
540,Petr Korda ( Czech Republic ) beat 12 - Francisco Clavet ( Spain ),Czech Republic,GPE,13,27
540,Petr Korda ( Czech Republic ) beat 12 - Francisco Clavet ( Spain ),12,CARDINAL,35,37
540,Petr Korda ( Czech Republic ) beat 12 - Francisco Clavet ( Spain ),Spain,GPE,59,64
541,6-3 6-4,6-3,CARDINAL,0,3
542,Daniel Vacek ( Czech Republic ) beat 13 - Jason Stoltenberg,Daniel Vacek,PERSON,0,12
542,Daniel Vacek ( Czech Republic ) beat 13 - Jason Stoltenberg,Czech Republic,GPE,15,29
542,Daniel Vacek ( Czech Republic ) beat 13 - Jason Stoltenberg,13,CARDINAL,37,39
